rank,candidate_id,trial,train_correct,val_correct,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,params_json
43,structural_guarded_silent_aff_1123549,1123549,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":12,""aff_cnt"":14,""aff_inh_arr"":20,""aff_inh_chf"":40,""aff_morph_le"":3000,""aff_qrs_le"":80,""aff_rhythm_ge"":8000,""arr_aff_aff_cnt"":10,""arr_aff_arr_cnt"":3,""arr_aff_boost"":120,""arr_aff_ect_ge"":400,""arr_aff_inh_aff"":80,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":300,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":2,""arr_nsr_boost"":40,""arr_nsr_ect_low_le"":80,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":20,""arr_nsr_inh_nsr"":60,""arr_nsr_morph_ge"":3000,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2600,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":5,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":7000,""nsr_abn_le"":60,""nsr_boost"":40,""nsr_chf_cnt"":16,""nsr_cnt"":6,""nsr_ect_le"":80,""nsr_inh_arr"":0,""nsr_inh_chf"":60,""nsr_morph_le"":10,""nsr_qrs_le"":5}"
44,structural_guarded_silent_aff_1038000,1038000,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":120,""aff_chf_cnt"":12,""aff_cnt"":14,""aff_inh_arr"":10,""aff_inh_chf"":60,""aff_morph_le"":300,""aff_qrs_le"":1000,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":8,""arr_aff_arr_cnt"":5,""arr_aff_boost"":60,""arr_aff_ect_ge"":400,""arr_aff_inh_aff"":60,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":200,""arr_nsr_arr_cnt"":3,""arr_nsr_arr_low_le"":0,""arr_nsr_boost"":40,""arr_nsr_ect_low_le"":20,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":40,""arr_nsr_inh_nsr"":40,""arr_nsr_morph_ge"":4000,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2200,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":5000,""nsr_abn_le"":120,""nsr_boost"":60,""nsr_chf_cnt"":8,""nsr_cnt"":6,""nsr_ect_le"":10,""nsr_inh_arr"":0,""nsr_inh_chf"":80,""nsr_morph_le"":20,""nsr_qrs_le"":10}"
45,structural_guarded_silent_aff_1222030,1222030,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":12,""aff_cnt"":14,""aff_inh_arr"":0,""aff_inh_chf"":40,""aff_morph_le"":1000,""aff_qrs_le"":600,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":3,""arr_aff_boost"":60,""arr_aff_ect_ge"":100,""arr_aff_inh_aff"":120,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":200,""arr_nsr_arr_cnt"":4,""arr_nsr_arr_low_le"":1,""arr_nsr_boost"":80,""arr_nsr_ect_low_le"":40,""arr_nsr_inh_aff"":20,""arr_nsr_inh_chf"":40,""arr_nsr_inh_nsr"":40,""arr_nsr_morph_ge"":3000,""arr_nsr_nsr_cnt"":20,""arr_nsr_pre_ge"":2600,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":16,""arr_nsr_rhythm_low_le"":5000,""nsr_abn_le"":250,""nsr_boost"":80,""nsr_chf_cnt"":12,""nsr_cnt"":6,""nsr_ect_le"":80,""nsr_inh_arr"":10,""nsr_inh_chf"":40,""nsr_morph_le"":50,""nsr_qrs_le"":80}"
46,structural_guarded_silent_aff_2955615,2955615,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":40,""aff_chf_cnt"":14,""aff_cnt"":16,""aff_inh_arr"":40,""aff_inh_chf"":80,""aff_morph_le"":150,""aff_qrs_le"":600,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":8,""arr_aff_arr_cnt"":3,""arr_aff_boost"":40,""arr_aff_ect_ge"":400,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":500,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":0,""arr_nsr_boost"":80,""arr_nsr_ect_low_le"":80,""arr_nsr_inh_aff"":10,""arr_nsr_inh_chf"":40,""arr_nsr_inh_nsr"":80,""arr_nsr_morph_ge"":4000,""arr_nsr_nsr_cnt"":18,""arr_nsr_pre_ge"":2600,""arr_nsr_qrs_high_le"":60,""arr_nsr_qrs_low_le"":80,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":3500,""nsr_abn_le"":60,""nsr_boost"":40,""nsr_chf_cnt"":12,""nsr_cnt"":4,""nsr_ect_le"":20,""nsr_inh_arr"":0,""nsr_inh_chf"":120,""nsr_morph_le"":200,""nsr_qrs_le"":10}"
47,structural_guarded_silent_aff_1137961,1137961,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":60,""aff_chf_cnt"":10,""aff_cnt"":12,""aff_inh_arr"":10,""aff_inh_chf"":60,""aff_morph_le"":300,""aff_qrs_le"":150,""aff_rhythm_ge"":8000,""arr_aff_aff_cnt"":10,""arr_aff_arr_cnt"":3,""arr_aff_boost"":60,""arr_aff_ect_ge"":100,""arr_aff_inh_aff"":80,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":500,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":2,""arr_nsr_boost"":60,""arr_nsr_ect_low_le"":80,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":0,""arr_nsr_inh_nsr"":40,""arr_nsr_morph_ge"":3500,""arr_nsr_nsr_cnt"":20,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":80,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":16,""arr_nsr_rhythm_low_le"":4000,""nsr_abn_le"":250,""nsr_boost"":80,""nsr_chf_cnt"":8,""nsr_cnt"":4,""nsr_ect_le"":80,""nsr_inh_arr"":0,""nsr_inh_chf"":120,""nsr_morph_le"":50,""nsr_qrs_le"":2}"
48,structural_guarded_silent_aff_0833929,833929,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":120,""aff_chf_cnt"":14,""aff_cnt"":14,""aff_inh_arr"":0,""aff_inh_chf"":40,""aff_morph_le"":600,""aff_qrs_le"":1000,""aff_rhythm_ge"":19000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":5,""arr_aff_boost"":40,""arr_aff_ect_ge"":250,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":200,""arr_nsr_arr_cnt"":2,""arr_nsr_arr_low_le"":1,""arr_nsr_boost"":60,""arr_nsr_ect_low_le"":40,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":20,""arr_nsr_inh_nsr"":60,""arr_nsr_morph_ge"":3500,""arr_nsr_nsr_cnt"":18,""arr_nsr_pre_ge"":2600,""arr_nsr_qrs_high_le"":80,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":5000,""nsr_abn_le"":120,""nsr_boost"":80,""nsr_chf_cnt"":16,""nsr_cnt"":8,""nsr_ect_le"":10,""nsr_inh_arr"":0,""nsr_inh_chf"":120,""nsr_morph_le"":100,""nsr_qrs_le"":2}"
49,structural_guarded_silent_aff_0244827,244827,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":40,""aff_chf_cnt"":12,""aff_cnt"":12,""aff_inh_arr"":0,""aff_inh_chf"":40,""aff_morph_le"":2000,""aff_qrs_le"":150,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":8,""arr_aff_arr_cnt"":3,""arr_aff_boost"":80,""arr_aff_ect_ge"":50,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":500,""arr_nsr_arr_cnt"":4,""arr_nsr_arr_low_le"":1,""arr_nsr_boost"":60,""arr_nsr_ect_low_le"":80,""arr_nsr_inh_aff"":20,""arr_nsr_inh_chf"":20,""arr_nsr_inh_nsr"":120,""arr_nsr_morph_ge"":4000,""arr_nsr_nsr_cnt"":20,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":80,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":16,""arr_nsr_rhythm_low_le"":6000,""nsr_abn_le"":250,""nsr_boost"":40,""nsr_chf_cnt"":12,""nsr_cnt"":6,""nsr_ect_le"":20,""nsr_inh_arr"":40,""nsr_inh_chf"":120,""nsr_morph_le"":50,""nsr_qrs_le"":10}"
50,structural_guarded_silent_aff_0483629,483629,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":40,""aff_chf_cnt"":12,""aff_cnt"":14,""aff_inh_arr"":0,""aff_inh_chf"":80,""aff_morph_le"":3000,""aff_qrs_le"":600,""aff_rhythm_ge"":8000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":3,""arr_aff_boost"":40,""arr_aff_ect_ge"":50,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":500,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":1,""arr_nsr_boost"":80,""arr_nsr_ect_low_le"":5,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":20,""arr_nsr_inh_nsr"":80,""arr_nsr_morph_ge"":3000,""arr_nsr_nsr_cnt"":20,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":16,""arr_nsr_rhythm_low_le"":6000,""nsr_abn_le"":120,""nsr_boost"":80,""nsr_chf_cnt"":8,""nsr_cnt"":8,""nsr_ect_le"":80,""nsr_inh_arr"":0,""nsr_inh_chf"":120,""nsr_morph_le"":50,""nsr_qrs_le"":2}"
51,structural_guarded_silent_aff_0338650,338650,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":120,""aff_chf_cnt"":14,""aff_cnt"":16,""aff_inh_arr"":0,""aff_inh_chf"":80,""aff_morph_le"":1000,""aff_qrs_le"":1000,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":7,""arr_aff_boost"":40,""arr_aff_ect_ge"":250,""arr_aff_inh_aff"":120,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":500,""arr_nsr_arr_cnt"":3,""arr_nsr_arr_low_le"":0,""arr_nsr_boost"":40,""arr_nsr_ect_low_le"":20,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":10,""arr_nsr_inh_nsr"":40,""arr_nsr_morph_ge"":3500,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2200,""arr_nsr_qrs_high_le"":60,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":16,""arr_nsr_rhythm_low_le"":5000,""nsr_abn_le"":120,""nsr_boost"":60,""nsr_chf_cnt"":12,""nsr_cnt"":4,""nsr_ect_le"":80,""nsr_inh_arr"":0,""nsr_inh_chf"":80,""nsr_morph_le"":200,""nsr_qrs_le"":10}"
52,structural_guarded_silent_aff_2480307,2480307,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":10,""aff_cnt"":14,""aff_inh_arr"":10,""aff_inh_chf"":80,""aff_morph_le"":300,""aff_qrs_le"":600,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":8,""arr_aff_arr_cnt"":3,""arr_aff_boost"":60,""arr_aff_ect_ge"":400,""arr_aff_inh_aff"":80,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":300,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":2,""arr_nsr_boost"":40,""arr_nsr_ect_low_le"":80,""arr_nsr_inh_aff"":10,""arr_nsr_inh_chf"":10,""arr_nsr_inh_nsr"":40,""arr_nsr_morph_ge"":4000,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":7000,""nsr_abn_le"":250,""nsr_boost"":120,""nsr_chf_cnt"":8,""nsr_cnt"":4,""nsr_ect_le"":20,""nsr_inh_arr"":20,""nsr_inh_chf"":80,""nsr_morph_le"":100,""nsr_qrs_le"":80}"
53,structural_guarded_silent_aff_2807902,2807902,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":10,""aff_cnt"":16,""aff_inh_arr"":20,""aff_inh_chf"":40,""aff_morph_le"":600,""aff_qrs_le"":600,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":5,""arr_aff_boost"":120,""arr_aff_ect_ge"":50,""arr_aff_inh_aff"":120,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":500,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":0,""arr_nsr_boost"":60,""arr_nsr_ect_low_le"":20,""arr_nsr_inh_aff"":0,""arr_nsr_inh_chf"":40,""arr_nsr_inh_nsr"":40,""arr_nsr_morph_ge"":3000,""arr_nsr_nsr_cnt"":20,""arr_nsr_pre_ge"":2600,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":3500,""nsr_abn_le"":250,""nsr_boost"":80,""nsr_chf_cnt"":12,""nsr_cnt"":8,""nsr_ect_le"":80,""nsr_inh_arr"":0,""nsr_inh_chf"":40,""nsr_morph_le"":200,""nsr_qrs_le"":80}"
54,structural_guarded_silent_aff_2117160,2117160,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":10,""aff_cnt"":12,""aff_inh_arr"":20,""aff_inh_chf"":60,""aff_morph_le"":1000,""aff_qrs_le"":300,""aff_rhythm_ge"":12000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":5,""arr_aff_boost"":60,""arr_aff_ect_ge"":100,""arr_aff_inh_aff"":60,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":800,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":2,""arr_nsr_boost"":120,""arr_nsr_ect_low_le"":80,""arr_nsr_inh_aff"":0,""arr_nsr_inh_chf"":20,""arr_nsr_inh_nsr"":60,""arr_nsr_morph_ge"":3500,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":60,""arr_nsr_qrs_low_le"":80,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":3500,""nsr_abn_le"":250,""nsr_boost"":60,""nsr_chf_cnt"":12,""nsr_cnt"":8,""nsr_ect_le"":80,""nsr_inh_arr"":40,""nsr_inh_chf"":60,""nsr_morph_le"":20,""nsr_qrs_le"":80}"
55,structural_guarded_silent_aff_0261175,261175,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":10,""aff_cnt"":14,""aff_inh_arr"":0,""aff_inh_chf"":60,""aff_morph_le"":3000,""aff_qrs_le"":1000,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":3,""arr_aff_boost"":60,""arr_aff_ect_ge"":50,""arr_aff_inh_aff"":120,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":300,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":0,""arr_nsr_boost"":80,""arr_nsr_ect_low_le"":40,""arr_nsr_inh_aff"":10,""arr_nsr_inh_chf"":40,""arr_nsr_inh_nsr"":60,""arr_nsr_morph_ge"":4500,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":80,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":7000,""nsr_abn_le"":120,""nsr_boost"":60,""nsr_chf_cnt"":16,""nsr_cnt"":4,""nsr_ect_le"":10,""nsr_inh_arr"":10,""nsr_inh_chf"":60,""nsr_morph_le"":200,""nsr_qrs_le"":2}"
56,structural_guarded_silent_aff_0947885,947885,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":120,""aff_chf_cnt"":14,""aff_cnt"":12,""aff_inh_arr"":40,""aff_inh_chf"":40,""aff_morph_le"":3000,""aff_qrs_le"":300,""aff_rhythm_ge"":12000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":7,""arr_aff_boost"":120,""arr_aff_ect_ge"":100,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":300,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":2,""arr_nsr_boost"":60,""arr_nsr_ect_low_le"":20,""arr_nsr_inh_aff"":10,""arr_nsr_inh_chf"":10,""arr_nsr_inh_nsr"":40,""arr_nsr_morph_ge"":4000,""arr_nsr_nsr_cnt"":20,""arr_nsr_pre_ge"":2600,""arr_nsr_qrs_high_le"":60,""arr_nsr_qrs_low_le"":5,""arr_nsr_rbbb_high_le"":16,""arr_nsr_rhythm_low_le"":10000,""nsr_abn_le"":60,""nsr_boost"":60,""nsr_chf_cnt"":16,""nsr_cnt"":6,""nsr_ect_le"":20,""nsr_inh_arr"":40,""nsr_inh_chf"":60,""nsr_morph_le"":100,""nsr_qrs_le"":80}"
57,structural_guarded_silent_aff_2946569,2946569,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":14,""aff_cnt"":14,""aff_inh_arr"":20,""aff_inh_chf"":120,""aff_morph_le"":150,""aff_qrs_le"":600,""aff_rhythm_ge"":8000,""arr_aff_aff_cnt"":8,""arr_aff_arr_cnt"":3,""arr_aff_boost"":40,""arr_aff_ect_ge"":400,""arr_aff_inh_aff"":80,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":300,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":2,""arr_nsr_boost"":120,""arr_nsr_ect_low_le"":20,""arr_nsr_inh_aff"":0,""arr_nsr_inh_chf"":40,""arr_nsr_inh_nsr"":40,""arr_nsr_morph_ge"":3500,""arr_nsr_nsr_cnt"":20,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":80,""arr_nsr_qrs_low_le"":80,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":3500,""nsr_abn_le"":250,""nsr_boost"":40,""nsr_chf_cnt"":16,""nsr_cnt"":4,""nsr_ect_le"":10,""nsr_inh_arr"":0,""nsr_inh_chf"":60,""nsr_morph_le"":50,""nsr_qrs_le"":30}"
58,structural_guarded_silent_aff_1659956,1659956,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":120,""aff_chf_cnt"":14,""aff_cnt"":14,""aff_inh_arr"":0,""aff_inh_chf"":80,""aff_morph_le"":300,""aff_qrs_le"":80,""aff_rhythm_ge"":8000,""arr_aff_aff_cnt"":8,""arr_aff_arr_cnt"":3,""arr_aff_boost"":40,""arr_aff_ect_ge"":250,""arr_aff_inh_aff"":80,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":300,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":2,""arr_nsr_boost"":60,""arr_nsr_ect_low_le"":20,""arr_nsr_inh_aff"":10,""arr_nsr_inh_chf"":0,""arr_nsr_inh_nsr"":120,""arr_nsr_morph_ge"":4000,""arr_nsr_nsr_cnt"":18,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":80,""arr_nsr_qrs_low_le"":80,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":3500,""nsr_abn_le"":60,""nsr_boost"":80,""nsr_chf_cnt"":16,""nsr_cnt"":6,""nsr_ect_le"":10,""nsr_inh_arr"":10,""nsr_inh_chf"":40,""nsr_morph_le"":200,""nsr_qrs_le"":30}"
59,structural_guarded_silent_aff_1751700,1751700,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":120,""aff_chf_cnt"":14,""aff_cnt"":16,""aff_inh_arr"":10,""aff_inh_chf"":60,""aff_morph_le"":3000,""aff_qrs_le"":600,""aff_rhythm_ge"":12000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":7,""arr_aff_boost"":60,""arr_aff_ect_ge"":50,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":200,""arr_nsr_arr_cnt"":2,""arr_nsr_arr_low_le"":1,""arr_nsr_boost"":80,""arr_nsr_ect_low_le"":80,""arr_nsr_inh_aff"":20,""arr_nsr_inh_chf"":20,""arr_nsr_inh_nsr"":60,""arr_nsr_morph_ge"":4000,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":60,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":16,""arr_nsr_rhythm_low_le"":4000,""nsr_abn_le"":250,""nsr_boost"":120,""nsr_chf_cnt"":12,""nsr_cnt"":8,""nsr_ect_le"":40,""nsr_inh_arr"":10,""nsr_inh_chf"":40,""nsr_morph_le"":50,""nsr_qrs_le"":30}"
60,structural_guarded_silent_aff_1035427,1035427,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":40,""aff_chf_cnt"":10,""aff_cnt"":14,""aff_inh_arr"":10,""aff_inh_chf"":60,""aff_morph_le"":600,""aff_qrs_le"":150,""aff_rhythm_ge"":16000,""arr_aff_aff_cnt"":10,""arr_aff_arr_cnt"":3,""arr_aff_boost"":120,""arr_aff_ect_ge"":50,""arr_aff_inh_aff"":60,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":500,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":0,""arr_nsr_boost"":120,""arr_nsr_ect_low_le"":40,""arr_nsr_inh_aff"":10,""arr_nsr_inh_chf"":0,""arr_nsr_inh_nsr"":60,""arr_nsr_morph_ge"":3000,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":4000,""nsr_abn_le"":250,""nsr_boost"":40,""nsr_chf_cnt"":8,""nsr_cnt"":8,""nsr_ect_le"":10,""nsr_inh_arr"":40,""nsr_inh_chf"":80,""nsr_morph_le"":20,""nsr_qrs_le"":30}"
61,structural_guarded_silent_aff_1479624,1479624,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":40,""aff_chf_cnt"":12,""aff_cnt"":12,""aff_inh_arr"":20,""aff_inh_chf"":40,""aff_morph_le"":600,""aff_qrs_le"":300,""aff_rhythm_ge"":19000,""arr_aff_aff_cnt"":8,""arr_aff_arr_cnt"":5,""arr_aff_boost"":120,""arr_aff_ect_ge"":250,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":800,""arr_nsr_arr_cnt"":2,""arr_nsr_arr_low_le"":1,""arr_nsr_boost"":40,""arr_nsr_ect_low_le"":40,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":40,""arr_nsr_inh_nsr"":60,""arr_nsr_morph_ge"":4000,""arr_nsr_nsr_cnt"":20,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":80,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":10000,""nsr_abn_le"":250,""nsr_boost"":120,""nsr_chf_cnt"":12,""nsr_cnt"":8,""nsr_ect_le"":20,""nsr_inh_arr"":20,""nsr_inh_chf"":60,""nsr_morph_le"":50,""nsr_qrs_le"":30}"
62,structural_guarded_silent_aff_1459431,1459431,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":14,""aff_cnt"":16,""aff_inh_arr"":10,""aff_inh_chf"":60,""aff_morph_le"":2000,""aff_qrs_le"":600,""aff_rhythm_ge"":8000,""arr_aff_aff_cnt"":8,""arr_aff_arr_cnt"":3,""arr_aff_boost"":40,""arr_aff_ect_ge"":50,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":200,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":1,""arr_nsr_boost"":80,""arr_nsr_ect_low_le"":20,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":40,""arr_nsr_inh_nsr"":60,""arr_nsr_morph_ge"":4500,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":20,""arr_nsr_rhythm_low_le"":5000,""nsr_abn_le"":250,""nsr_boost"":120,""nsr_chf_cnt"":12,""nsr_cnt"":4,""nsr_ect_le"":20,""nsr_inh_arr"":0,""nsr_inh_chf"":80,""nsr_morph_le"":20,""nsr_qrs_le"":5}"
63,structural_guarded_silent_aff_2075047,2075047,61/68,32/32,0.8970588235294118,1.0,0.8990641711229946,1.0,"{""aff_boost"":80,""aff_chf_cnt"":14,""aff_cnt"":14,""aff_inh_arr"":20,""aff_inh_chf"":40,""aff_morph_le"":300,""aff_qrs_le"":600,""aff_rhythm_ge"":12000,""arr_aff_aff_cnt"":14,""arr_aff_arr_cnt"":3,""arr_aff_boost"":40,""arr_aff_ect_ge"":100,""arr_aff_inh_aff"":40,""arr_aff_morph_ge"":500,""arr_aff_qrs_le"":200,""arr_nsr_arr_cnt"":1,""arr_nsr_arr_low_le"":0,""arr_nsr_boost"":60,""arr_nsr_ect_low_le"":80,""arr_nsr_inh_aff"":40,""arr_nsr_inh_chf"":10,""arr_nsr_inh_nsr"":80,""arr_nsr_morph_ge"":3500,""arr_nsr_nsr_cnt"":16,""arr_nsr_pre_ge"":2400,""arr_nsr_qrs_high_le"":100,""arr_nsr_qrs_low_le"":30,""arr_nsr_rbbb_high_le"":16,""arr_nsr_rhythm_low_le"":3500,""nsr_abn_le"":120,""nsr_boost"":80,""nsr_chf_cnt"":8,""nsr_cnt"":6,""nsr_ect_le"":10,""nsr_inh_arr"":40,""nsr_inh_chf"":120,""nsr_morph_le"":10,""nsr_qrs_le"":30}"
